Kab_Kota,Kode_Kab,provinsi,X,Y,tahun,suhu
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2016,31.79662861
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2016,32.93290101
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2016,32.84552636
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2016,31.66125246
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2016,35.03243641
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2016,32.70821551
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2016,33.63029136
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2016,38.28337856
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2016,35.08432738
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2016,35.73491565
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2016,34.77856749
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2016,34.53268261
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2016,34.28287318
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2016,35.07225787
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2016,36.0459662
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2016,37.19324289
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2016,36.96678604
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2016,36.68054153
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2016,35.83245696
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2016,37.01876224
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2016,37.7963589
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2016,36.01913542
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2016,37.29851548
KOTA MOJOKERTO,3576,JAWA TIMUR,112.4374359,-7.4713127,2016,39.50746823
KOTA BLITAR,3572,JAWA TIMUR,112.1669966,-8.0950246,2016,36.90198259
KOTA MALANG,3573,JAWA TIMUR,112.6363798,-7.9789636,2016,38.10498817
KOTA PROBOLINGGO,3574,JAWA TIMUR,113.2053221,-7.7750698,2016,40.35640251
KOTA PASURUAN,3575,JAWA TIMUR,112.9096941,-7.6499628,2016,39.14646719
KOTA MADIUN,3577,JAWA TIMUR,111.5281766,-7.627983,2016,39.7753863
KOTA SURABAYA,3578,JAWA TIMUR,112.7226723,-7.2753878,2016,41.96874118
KOTA BATU,3579,JAWA TIMUR,112.53112,-7.8331088,2016,28.99883817
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2017,30.89056849
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2017,34.24728491
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2017,30.88133554
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2017,34.27338664
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2017,33.91262043
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2017,35.70040744
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2017,31.46222261
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2017,31.20989389
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2017,32.2326483
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2017,31.84688691
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2017,32.36932265
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2017,35.71357062
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2017,33.90219218
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2017,35.21544572
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2017,39.07831268
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2017,36.44668296
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2017,36.85884782
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2017,37.16036593
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2017,36.37326324
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2017,35.94936729
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2017,36.89373586
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2017,37.99517267
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2017,39.32824131
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2017,38.26277898
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2017,37.92483829
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2017,37.99622791
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2017,38.73113576
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2017,39.49807195
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2017,36.80767792
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2017,38.7278223
KOTA MOJOKERTO,3576,JAWA TIMUR,112.4374359,-7.4713127,2017,40.20393095
KOTA BLITAR,3572,JAWA TIMUR,112.1669966,-8.0950246,2017,37.26342579
KOTA MALANG,3573,JAWA TIMUR,112.6363798,-7.9789636,2017,38.31440152
KOTA PROBOLINGGO,3574,JAWA TIMUR,113.2053221,-7.7750698,2017,39.8923862
KOTA PASURUAN,3575,JAWA TIMUR,112.9096941,-7.6499628,2017,39.1775118
KOTA MADIUN,3577,JAWA TIMUR,111.5281766,-7.627983,2017,40.69397906
KOTA SURABAYA,3578,JAWA TIMUR,112.7226723,-7.2753878,2017,42.95333453
KOTA BATU,3579,JAWA TIMUR,112.53112,-7.8331088,2017,29.48585174
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2018,32.59483551
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2018,35.65770714
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2018,32.05685107
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2018,35.3639849
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2018,34.84805071
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2018,36.5793167
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2018,32.32628874
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2018,31.5933191
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2018,32.75783414
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2018,32.92858678
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2018,33.62760623
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2018,37.07928682
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2018,34.43381703
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2018,35.77327771
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2018,39.01594077
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2018,36.84913352
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2018,37.44246493
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2018,38.17196353
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2018,37.59150032
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2018,37.62590521
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2018,38.34319774
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2018,39.68185568
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2018,41.09075321
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2018,40.10100253
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2018,38.9589981
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2018,39.85268574
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2018,41.10116063
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2018,41.55042096
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2018,39.10949323
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2018,39.23077139
KOTA MOJOKERTO,3576,JAWA TIMUR,112.4374359,-7.4713127,2018,40.45616456
KOTA BLITAR,3572,JAWA TIMUR,112.1669966,-8.0950246,2018,38.12912534
KOTA MALANG,3573,JAWA TIMUR,112.6363798,-7.9789636,2018,38.85960711
KOTA PROBOLINGGO,3574,JAWA TIMUR,113.2053221,-7.7750698,2018,39.81273174
KOTA PASURUAN,3575,JAWA TIMUR,112.9096941,-7.6499628,2018,38.78496334
KOTA MADIUN,3577,JAWA TIMUR,111.5281766,-7.627983,2018,41.3379385
KOTA SURABAYA,3578,JAWA TIMUR,112.7226723,-7.2753878,2018,43.29470774
KOTA BATU,3579,JAWA TIMUR,112.53112,-7.8331088,2018,30.09926695
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2019,33.56095168
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2019,36.09533531
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2019,32.77612365
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2019,36.17795403
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2019,35.80617312
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2019,36.81826004
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2019,33.44183092
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2019,32.66672784
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2019,33.35516461
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2019,33.54930776
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2019,33.90985662
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2019,37.00052148
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2019,34.69786089
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2019,36.30275922
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2019,39.40413593
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2019,37.43718003
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2019,37.80944508
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2019,38.30754112
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2019,37.66902501
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2019,37.94709928
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2019,38.61015613
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2019,40.05618946
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2019,40.93368792
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2019,40.14873182
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2019,39.01565659
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2019,40.04862188
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2019,41.09626088
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2019,41.33009017
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2019,38.36554913
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2019,39.68950341
KOTA MOJOKERTO,3576,JAWA TIMUR,112.4374359,-7.4713127,2019,40.45796519
KOTA BLITAR,3572,JAWA TIMUR,112.1669966,-8.0950246,2019,39.05292958
KOTA MALANG,3573,JAWA TIMUR,112.6363798,-7.9789636,2019,39.44553268
KOTA PROBOLINGGO,3574,JAWA TIMUR,113.2053221,-7.7750698,2019,39.94432003
KOTA PASURUAN,3575,JAWA TIMUR,112.9096941,-7.6499628,2019,39.26631898
KOTA MADIUN,3577,JAWA TIMUR,111.5281766,-7.627983,2019,41.26294979
KOTA SURABAYA,3578,JAWA TIMUR,112.7226723,-7.2753878,2019,43.50340099
KOTA BATU,3579,JAWA TIMUR,112.53112,-7.8331088,2019,30.87768885
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2020,31.52472055
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2020,34.6284801
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2020,31.09110399
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2020,34.23488068
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2020,33.85967837
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2020,35.29660713
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2020,31.59127124
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2020,31.56543115
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2020,32.66226821
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2020,32.38118331
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2020,33.02121991
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2020,36.7332381
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2020,33.30363031
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2020,35.21019005
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2020,39.29632712
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2020,36.94018032
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2020,36.87203901
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2020,37.03256864
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2020,36.78118012
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2020,36.80810482
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2020,37.17675123
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2020,38.03633156
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2020,39.50560612
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2020,38.48395078
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2020,38.14633433
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2020,37.62367998
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2020,39.05525465
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2020,39.70719396
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2020,36.88329359
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2020,37.87842613
KOTA MOJOKERTO,3576,JAWA TIMUR,112.4374359,-7.4713127,2020,40.20805816
KOTA BLITAR,3572,JAWA TIMUR,112.1669966,-8.0950246,2020,37.49107441
KOTA MALANG,3573,JAWA TIMUR,112.6363798,-7.9789636,2020,38.21927528
KOTA PROBOLINGGO,3574,JAWA TIMUR,113.2053221,-7.7750698,2020,39.86876597
KOTA PASURUAN,3575,JAWA TIMUR,112.9096941,-7.6499628,2020,39.69485405
KOTA MADIUN,3577,JAWA TIMUR,111.5281766,-7.627983,2020,40.92737473
KOTA SURABAYA,3578,JAWA TIMUR,112.7226723,-7.2753878,2020,43.21787216
KOTA BATU,3579,JAWA TIMUR,112.53112,-7.8331088,2020,29.76144339
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2021,30.57309514
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2021,33.86171898
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2021,30.4788959
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2021,33.7067428
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2021,33.39956878
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2021,35.19596408
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2021,30.95442465
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2021,30.96023298
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2021,32.2012465
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2021,31.82801033
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2021,31.95005789
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2021,35.30198808
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2021,33.03440359
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2021,34.56580974
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2021,38.58456742
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2021,35.85235209
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2021,36.37114724
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2021,36.77757231
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2021,36.00939926
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2021,35.93655571
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2021,36.25905903
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2021,37.59953615
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2021,39.17769998
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2021,37.96330802
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2021,37.77320944
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2021,37.27187026
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2021,38.5853406
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2021,39.14429903
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2021,36.67127241
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2021,37.93202281
KOTA MOJOKERTO,3576,JAWA TIMUR,112.4374359,-7.4713127,2021,38.7903014
KOTA BLITAR,3572,JAWA TIMUR,112.1669966,-8.0950246,2021,36.94555969
KOTA MALANG,3573,JAWA TIMUR,112.6363798,-7.9789636,2021,37.75866095
KOTA PROBOLINGGO,3574,JAWA TIMUR,113.2053221,-7.7750698,2021,39.55533307
KOTA PASURUAN,3575,JAWA TIMUR,112.9096941,-7.6499628,2021,38.78660275
KOTA MADIUN,3577,JAWA TIMUR,111.5281766,-7.627983,2021,40.03212612
KOTA SURABAYA,3578,JAWA TIMUR,112.7226723,-7.2753878,2021,42.66356367
KOTA BATU,3579,JAWA TIMUR,112.53112,-7.8331088,2021,28.98389518
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2022,29.77527167
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2022,32.76810522
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2022,30.30323558
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2022,33.44165026
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2022,32.90859041
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2022,34.40815724
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2022,30.59898598
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2022,30.88540549
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2022,31.8379479
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2022,31.56236961
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2022,30.72884183
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2022,33.92932485
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2022,32.18723389
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2022,33.88840527
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2022,38.45227996
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2022,35.07995629
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2022,35.44046754
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2022,35.42222233
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2022,34.77276613
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2022,34.6132279
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2022,35.39017775
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2022,35.99708544
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2022,36.74856485
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2022,36.47365945
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2022,36.71986057
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2022,36.21041818
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2022,36.63070434
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2022,37.03680641
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2022,34.62336552
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2022,36.78285997
KOTA MOJOKERTO,3576,JAWA TIMUR,112.4374359,-7.4713127,2022,38.01969569
KOTA BLITAR,3572,JAWA TIMUR,112.1669966,-8.0950246,2022,36.84006518
KOTA MALANG,3573,JAWA TIMUR,112.6363798,-7.9789636,2022,37.32804157
KOTA PROBOLINGGO,3574,JAWA TIMUR,113.2053221,-7.7750698,2022,39.51887454
KOTA PASURUAN,3575,JAWA TIMUR,112.9096941,-7.6499628,2022,39.39333734
KOTA MADIUN,3577,JAWA TIMUR,111.5281766,-7.627983,2022,39.40632639
KOTA SURABAYA,3578,JAWA TIMUR,112.7226723,-7.2753878,2022,42.31193072
KOTA BATU,3579,JAWA TIMUR,112.53112,-7.8331088,2022,27.71345793
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2023,31.9031245
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2023,35.33405593
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2023,31.93425488
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2023,35.29459747
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2023,34.79982018
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2023,36.89626608
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2023,32.74560461
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2023,32.59534335
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2023,33.01002418
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2023,33.03889284
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2023,33.38940083
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2023,36.51479788
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2023,34.45990048
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2023,36.07722355
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2023,38.93450504
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2023,37.38073135
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2023,37.83428025
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2023,38.26617035
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2023,37.61739314
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2023,37.33100722
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2023,38.0531046
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2023,39.56245084
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2023,40.68195898
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2023,39.74853156
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2023,38.66729618
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2023,39.14495585
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2023,40.09955273
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2023,40.43733612
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2023,37.42574045
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2023,39.39395699
KOTA MOJOKERTO,3576,JAWA TIMUR,112.4374359,-7.4713127,2023,39.98083077
KOTA BLITAR,3572,JAWA TIMUR,112.1669966,-8.0950246,2023,38.81611215
KOTA MALANG,3573,JAWA TIMUR,112.6363798,-7.9789636,2023,39.45725369
KOTA PROBOLINGGO,3574,JAWA TIMUR,113.2053221,-7.7750698,2023,39.81977189
KOTA PASURUAN,3575,JAWA TIMUR,112.9096941,-7.6499628,2023,38.96833121
KOTA MADIUN,3577,JAWA TIMUR,111.5281766,-7.627983,2023,41.33607769
KOTA SURABAYA,3578,JAWA TIMUR,112.7226723,-7.2753878,2023,42.91548617
KOTA BATU,3579,JAWA TIMUR,112.53112,-7.8331088,2023,30.65723445
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2024,31.43202361
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2024,33.41680175
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2024,32.25324488
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2024,35.61232677
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2024,34.85897314
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2024,35.47247543
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2024,32.27286494
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2024,32.60641717
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2024,34.09835848
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2024,34.22759928
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2024,31.3176508
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2024,34.23564849
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2024,32.89288739
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2024,33.2740746
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2024,39.15408113
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2024,34.97566821
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2024,35.83123067
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2024,35.54056438
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2024,34.57636046
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2024,34.11847746
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2024,35.52629474
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2024,36.3774923
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2024,36.90852971
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2024,36.90584076
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2024,37.40653154
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2024,36.46093507
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2024,36.85334319
