Kab_Kota,Kode_Kab,provinsi,X,Y,tahun,ndvi
BOVEN DIGOEL,9116,PAPUA,140.3664515,-5.9870011,2018,0.621506524
MAPPI,9117,PAPUA,139.3990145,-6.4958057,2018,0.658183883
ASMAT,9118,PAPUA,138.560351,-5.3690801,2018,0.630247217
YAHUKIMO,9113,PAPUA,139.603251,-4.4892066,2018,0.573853169
PEGUNUNGAN BINTANG,9112,PAPUA,140.5326946,-4.5174982,2018,0.657352909
TOLIKARA,9114,PAPUA,138.4085867,-3.483928,2018,0.646246428
SARMI,9110,PAPUA,139.0031674,-2.4718783,2018,0.755886057
KEEROM,9111,PAPUA,140.6832602,-3.3321295,2018,0.71777418
WAROPEN,9115,PAPUA,136.7281853,-2.7469682,2018,0.780295314
SUPIORI,9119,PAPUA,135.564655,-0.7320935,2018,0.676165166
MAMBERAMO RAYA,9120,PAPUA,137.969067,-2.4896222,2018,0.738672452
PUNCAK,9125,PAPUA,137.4000323,-3.6195413,2018,0.701928288
DOGIYAI,9126,PAPUA,135.6675994,-4.0168554,2018,0.66710923
INTAN JAYA,9127,PAPUA,136.7448079,-3.5363868,2018,0.717121219
DEIYAI,9128,PAPUA,136.3846155,-4.1402897,2018,0.587643006
KOTA JAYAPURA,9171,PAPUA,140.8088972,-2.659352,2018,0.714602522
JAYAWIJAYA,9102,PAPUA,138.8693382,-4.0882562,2019,0.655252845
JAYAPURA,9103,PAPUA,139.9758237,-2.978903,2019,0.717013066
NABIRE,9104,PAPUA,135.5843248,-3.3765549,2019,0.779844714
KEPULAUAN YAPEN,9105,PAPUA,136.1741346,-1.7456982,2019,0.684183395
BIAK NUMFOR,9106,PAPUA,135.8443168,-1.0039942,2019,0.731453399
PANIAI,9108,PAPUA,136.4928412,-3.8051995,2019,0.662029366
PUNCAK JAYA,9107,PAPUA,137.8437573,-3.4602156,2019,0.69832411
MIMIKA,9109,PAPUA,136.693886,-4.5004961,2019,0.642137152
NDUGA,9124,PAPUA,138.2404728,-4.4273931,2019,0.613407488
LANNY JAYA,9123,PAPUA,138.2709825,-3.9856669,2019,0.651147163
MAMBERAMO TENGAH,9121,PAPUA,139.0276647,-3.6086342,2019,0.656202877
YALIMO,9122,PAPUA,139.4585922,-3.813879,2019,0.644774074
MERAUKE,9101,PAPUA,139.7043407,-7.840149,2019,0.656207813
BOVEN DIGOEL,9116,PAPUA,140.3664515,-5.9870011,2019,0.604302196
MAPPI,9117,PAPUA,139.3990145,-6.4958057,2019,0.638897245
ASMAT,9118,PAPUA,138.560351,-5.3690801,2019,0.613737548
YAHUKIMO,9113,PAPUA,139.603251,-4.4892066,2019,0.586506002
PEGUNUNGAN BINTANG,9112,PAPUA,140.5326946,-4.5174982,2019,0.621826088
TOLIKARA,9114,PAPUA,138.4085867,-3.483928,2019,0.657807653
SARMI,9110,PAPUA,139.0031674,-2.4718783,2019,0.769315916
KEEROM,9111,PAPUA,140.6832602,-3.3321295,2019,0.667663645
WAROPEN,9115,PAPUA,136.7281853,-2.7469682,2019,0.782160339
SUPIORI,9119,PAPUA,135.564655,-0.7320935,2019,0.688219367
MAMBERAMO RAYA,9120,PAPUA,137.969067,-2.4896222,2019,0.748546681
PUNCAK,9125,PAPUA,137.4000323,-3.6195413,2019,0.708789612
DOGIYAI,9126,PAPUA,135.6675994,-4.0168554,2019,0.658285223
INTAN JAYA,9127,PAPUA,136.7448079,-3.5363868,2019,0.721177132
DEIYAI,9128,PAPUA,136.3846155,-4.1402897,2019,0.570711662
KOTA JAYAPURA,9171,PAPUA,140.8088972,-2.659352,2019,0.705113186
JAYAWIJAYA,9102,PAPUA,138.8693382,-4.0882562,2020,0.671686187
JAYAPURA,9103,PAPUA,139.9758237,-2.978903,2020,0.739516068
NABIRE,9104,PAPUA,135.5843248,-3.3765549,2020,0.770397898
KEPULAUAN YAPEN,9105,PAPUA,136.1741346,-1.7456982,2020,0.656523558
BIAK NUMFOR,9106,PAPUA,135.8443168,-1.0039942,2020,0.728261234
PANIAI,9108,PAPUA,136.4928412,-3.8051995,2020,0.643736151
PUNCAK JAYA,9107,PAPUA,137.8437573,-3.4602156,2020,0.662134006
MIMIKA,9109,PAPUA,136.693886,-4.5004961,2020,0.684924536
NDUGA,9124,PAPUA,138.2404728,-4.4273931,2020,0.635558979
LANNY JAYA,9123,PAPUA,138.2709825,-3.9856669,2020,0.656898235
MAMBERAMO TENGAH,9121,PAPUA,139.0276647,-3.6086342,2020,0.701750929
YALIMO,9122,PAPUA,139.4585922,-3.813879,2020,0.691808574
MERAUKE,9101,PAPUA,139.7043407,-7.840149,2020,0.653033955
BOVEN DIGOEL,9116,PAPUA,140.3664515,-5.9870011,2020,0.622198141
MAPPI,9117,PAPUA,139.3990145,-6.4958057,2020,0.623822355
ASMAT,9118,PAPUA,138.560351,-5.3690801,2020,0.617785043
YAHUKIMO,9113,PAPUA,139.603251,-4.4892066,2020,0.633634555
PEGUNUNGAN BINTANG,9112,PAPUA,140.5326946,-4.5174982,2020,0.682218024
TOLIKARA,9114,PAPUA,138.4085867,-3.483928,2020,0.652037135
SARMI,9110,PAPUA,139.0031674,-2.4718783,2020,0.790074979
KEEROM,9111,PAPUA,140.6832602,-3.3321295,2020,0.714364296
WAROPEN,9115,PAPUA,136.7281853,-2.7469682,2020,0.779940504
SUPIORI,9119,PAPUA,135.564655,-0.7320935,2020,0.677052715
MAMBERAMO RAYA,9120,PAPUA,137.969067,-2.4896222,2020,0.747042411
PUNCAK,9125,PAPUA,137.4000323,-3.6195413,2020,0.698402377
DOGIYAI,9126,PAPUA,135.6675994,-4.0168554,2020,0.672529503
INTAN JAYA,9127,PAPUA,136.7448079,-3.5363868,2020,0.702444226
DEIYAI,9128,PAPUA,136.3846155,-4.1402897,2020,0.631029249
KOTA JAYAPURA,9171,PAPUA,140.8088972,-2.659352,2020,0.744279622
JAYAWIJAYA,9102,PAPUA,138.8693382,-4.0882562,2021,0.638751959
JAYAPURA,9103,PAPUA,139.9758237,-2.978903,2021,0.738586093
NABIRE,9104,PAPUA,135.5843248,-3.3765549,2021,0.766250568
KEPULAUAN YAPEN,9105,PAPUA,136.1741346,-1.7456982,2021,0.654876395
BIAK NUMFOR,9106,PAPUA,135.8443168,-1.0039942,2021,0.68386947
PANIAI,9108,PAPUA,136.4928412,-3.8051995,2021,0.637740295
PUNCAK JAYA,9107,PAPUA,137.8437573,-3.4602156,2021,0.662710931
MIMIKA,9109,PAPUA,136.693886,-4.5004961,2021,0.708142354
NDUGA,9124,PAPUA,138.2404728,-4.4273931,2021,0.646485231
LANNY JAYA,9123,PAPUA,138.2709825,-3.9856669,2021,0.619896073
MAMBERAMO TENGAH,9121,PAPUA,139.0276647,-3.6086342,2021,0.695268859
YALIMO,9122,PAPUA,139.4585922,-3.813879,2021,0.697575043
MERAUKE,9101,PAPUA,139.7043407,-7.840149,2021,0.627015653
BOVEN DIGOEL,9116,PAPUA,140.3664515,-5.9870011,2021,0.631506696
MAPPI,9117,PAPUA,139.3990145,-6.4958057,2021,0.604297037
ASMAT,9118,PAPUA,138.560351,-5.3690801,2021,0.630251277
YAHUKIMO,9113,PAPUA,139.603251,-4.4892066,2021,0.619354743
PEGUNUNGAN BINTANG,9112,PAPUA,140.5326946,-4.5174982,2021,0.684979041
TOLIKARA,9114,PAPUA,138.4085867,-3.483928,2021,0.640255852
SARMI,9110,PAPUA,139.0031674,-2.4718783,2021,0.763423107
KEEROM,9111,PAPUA,140.6832602,-3.3321295,2021,0.724742068
WAROPEN,9115,PAPUA,136.7281853,-2.7469682,2021,0.774139081
SUPIORI,9119,PAPUA,135.564655,-0.7320935,2021,0.670475567
MAMBERAMO RAYA,9120,PAPUA,137.969067,-2.4896222,2021,0.732242394
PUNCAK,9125,PAPUA,137.4000323,-3.6195413,2021,0.68342534
DOGIYAI,9126,PAPUA,135.6675994,-4.0168554,2021,0.679085507
INTAN JAYA,9127,PAPUA,136.7448079,-3.5363868,2021,0.712562577
DEIYAI,9128,PAPUA,136.3846155,-4.1402897,2021,0.623989953
KOTA JAYAPURA,9171,PAPUA,140.8088972,-2.659352,2021,0.744129187
JAYAWIJAYA,9102,PAPUA,138.8693382,-4.0882562,2022,0.667708407
JAYAPURA,9103,PAPUA,139.9758237,-2.978903,2022,0.706476716
NABIRE,9104,PAPUA,135.5843248,-3.3765549,2022,0.75194602
KEPULAUAN YAPEN,9105,PAPUA,136.1741346,-1.7456982,2022,0.688248278
BIAK NUMFOR,9106,PAPUA,135.8443168,-1.0039942,2022,0.680415453
PANIAI,9108,PAPUA,136.4928412,-3.8051995,2022,0.640981835
PUNCAK JAYA,9107,PAPUA,137.8437573,-3.4602156,2022,0.654515379
MIMIKA,9109,PAPUA,136.693886,-4.5004961,2022,0.719513254
NDUGA,9124,PAPUA,138.2404728,-4.4273931,2022,0.683857961
LANNY JAYA,9123,PAPUA,138.2709825,-3.9856669,2022,0.643695189
MAMBERAMO TENGAH,9121,PAPUA,139.0276647,-3.6086342,2022,0.703228174
YALIMO,9122,PAPUA,139.4585922,-3.813879,2022,0.707390818
MERAUKE,9101,PAPUA,139.7043407,-7.840149,2022,0.636389588
BOVEN DIGOEL,9116,PAPUA,140.3664515,-5.9870011,2022,0.656499378
MAPPI,9117,PAPUA,139.3990145,-6.4958057,2022,0.652528086
ASMAT,9118,PAPUA,138.560351,-5.3690801,2022,0.666238266
YAHUKIMO,9113,PAPUA,139.603251,-4.4892066,2022,0.657704536
PEGUNUNGAN BINTANG,9112,PAPUA,140.5326946,-4.5174982,2022,0.685090398
TOLIKARA,9114,PAPUA,138.4085867,-3.483928,2022,0.655227003
SARMI,9110,PAPUA,139.0031674,-2.4718783,2022,0.745269681
KEEROM,9111,PAPUA,140.6832602,-3.3321295,2022,0.69408664
WAROPEN,9115,PAPUA,136.7281853,-2.7469682,2022,0.734940174
SUPIORI,9119,PAPUA,135.564655,-0.7320935,2022,0.655396658
MAMBERAMO RAYA,9120,PAPUA,137.969067,-2.4896222,2022,0.696142841
PUNCAK,9125,PAPUA,137.4000323,-3.6195413,2022,0.680350961
DOGIYAI,9126,PAPUA,135.6675994,-4.0168554,2022,0.678255975
INTAN JAYA,9127,PAPUA,136.7448079,-3.5363868,2022,0.707489899
DEIYAI,9128,PAPUA,136.3846155,-4.1402897,2022,0.635348266
KOTA JAYAPURA,9171,PAPUA,140.8088972,-2.659352,2022,0.69805517
JAYAWIJAYA,9102,PAPUA,138.8693382,-4.0882562,2023,0.666526888
JAYAPURA,9103,PAPUA,139.9758237,-2.978903,2023,0.722423435
NABIRE,9104,PAPUA,135.5843248,-3.3765549,2023,0.782842095
KEPULAUAN YAPEN,9105,PAPUA,136.1741346,-1.7456982,2023,0.679661333
BIAK NUMFOR,9106,PAPUA,135.8443168,-1.0039942,2023,0.680531439
PANIAI,9108,PAPUA,136.4928412,-3.8051995,2023,0.667726161
PUNCAK JAYA,9107,PAPUA,137.8437573,-3.4602156,2023,0.672709588
MIMIKA,9109,PAPUA,136.693886,-4.5004961,2023,0.63905039
NDUGA,9124,PAPUA,138.2404728,-4.4273931,2023,0.615685003
LANNY JAYA,9123,PAPUA,138.2709825,-3.9856669,2023,0.662425989
MAMBERAMO TENGAH,9121,PAPUA,139.0276647,-3.6086342,2023,0.687223409
YALIMO,9122,PAPUA,139.4585922,-3.813879,2023,0.69905315
MERAUKE,9101,PAPUA,139.7043407,-7.840149,2023,0.647920084
BOVEN DIGOEL,9116,PAPUA,140.3664515,-5.9870011,2023,0.616281407
MAPPI,9117,PAPUA,139.3990145,-6.4958057,2023,0.664064649
ASMAT,9118,PAPUA,138.560351,-5.3690801,2023,0.623093601
YAHUKIMO,9113,PAPUA,139.603251,-4.4892066,2023,0.618611602
PEGUNUNGAN BINTANG,9112,PAPUA,140.5326946,-4.5174982,2023,0.669495571
TOLIKARA,9114,PAPUA,138.4085867,-3.483928,2023,0.686576818
SARMI,9110,PAPUA,139.0031674,-2.4718783,2023,0.761710053
KEEROM,9111,PAPUA,140.6832602,-3.3321295,2023,0.693707166
WAROPEN,9115,PAPUA,136.7281853,-2.7469682,2023,0.783486205
SUPIORI,9119,PAPUA,135.564655,-0.7320935,2023,0.676331033
MAMBERAMO RAYA,9120,PAPUA,137.969067,-2.4896222,2023,0.739979224
PUNCAK,9125,PAPUA,137.4000323,-3.6195413,2023,0.700783463
DOGIYAI,9126,PAPUA,135.6675994,-4.0168554,2023,0.659533394
INTAN JAYA,9127,PAPUA,136.7448079,-3.5363868,2023,0.720689443
DEIYAI,9128,PAPUA,136.3846155,-4.1402897,2023,0.570909403
KOTA JAYAPURA,9171,PAPUA,140.8088972,-2.659352,2023,0.735615735
JAYAWIJAYA,9102,PAPUA,138.8693382,-4.0882562,2024,0.655360873
JAYAPURA,9103,PAPUA,139.9758237,-2.978903,2024,0.716295186
NABIRE,9104,PAPUA,135.5843248,-3.3765549,2024,0.776376512
KEPULAUAN YAPEN,9105,PAPUA,136.1741346,-1.7456982,2024,0.674532644
BIAK NUMFOR,9106,PAPUA,135.8443168,-1.0039942,2024,0.705322507
PANIAI,9108,PAPUA,136.4928412,-3.8051995,2024,0.664022976
PUNCAK JAYA,9107,PAPUA,137.8437573,-3.4602156,2024,0.685790334
MIMIKA,9109,PAPUA,136.693886,-4.5004961,2024,0.667944542
NDUGA,9124,PAPUA,138.2404728,-4.4273931,2024,0.6181196
LANNY JAYA,9123,PAPUA,138.2709825,-3.9856669,2024,0.638157907
MAMBERAMO TENGAH,9121,PAPUA,139.0276647,-3.6086342,2024,0.717000629
YALIMO,9122,PAPUA,139.4585922,-3.813879,2024,0.715592413
MERAUKE,9101,PAPUA,139.7043407,-7.840149,2024,0.603283726
BOVEN DIGOEL,9116,PAPUA,140.3664515,-5.9870011,2024,0.545722973
MAPPI,9117,PAPUA,139.3990145,-6.4958057,2024,0.572497253
ASMAT,9118,PAPUA,138.560351,-5.3690801,2024,0.555260384
YAHUKIMO,9113,PAPUA,139.603251,-4.4892066,2024,0.59701016
PEGUNUNGAN BINTANG,9112,PAPUA,140.5326946,-4.5174982,2024,0.662612428
TOLIKARA,9114,PAPUA,138.4085867,-3.483928,2024,0.680624921
SARMI,9110,PAPUA,139.0031674,-2.4718783,2024,0.765236675
KEEROM,9111,PAPUA,140.6832602,-3.3321295,2024,0.6940791
WAROPEN,9115,PAPUA,136.7281853,-2.7469682,2024,0.765192404
SUPIORI,9119,PAPUA,135.564655,-0.7320935,2024,0.686971111
MAMBERAMO RAYA,9120,PAPUA,137.969067,-2.4896222,2024,0.719594104
PUNCAK,9125,PAPUA,137.4000323,-3.6195413,2024,0.69791982
DOGIYAI,9126,PAPUA,135.6675994,-4.0168554,2024,0.684908738
INTAN JAYA,9127,PAPUA,136.7448079,-3.5363868,2024,0.720372489
DEIYAI,9128,PAPUA,136.3846155,-4.1402897,2024,0.60865397
KOTA JAYAPURA,9171,PAPUA,140.8088972,-2.659352,2024,0.756747118
FAKFAK,9203,PAPUA BARAT,132.9120846,-3.0593009,2015,0.70840615
KAIMANA,9208,PAPUA BARAT,134.0225033,-3.6130278,2015,0.700730188
TELUK WONDAMA,9207,PAPUA BARAT,134.3744873,-2.822812,2015,0.769372896
TELUK BINTUNI,9206,PAPUA BARAT,133.3085111,-2.0030982,2015,0.729507324
MANOKWARI,9202,PAPUA BARAT,133.8525786,-0.9099818,2015,0.780024868
SORONG SELATAN,9204,PAPUA BARAT,132.1504833,-1.7162374,2015,0.724079803
SORONG,9201,PAPUA BARAT,131.5642816,-1.11623,2015,0.757992895
RAJA AMPAT,9205,PAPUA BARAT,130.5742796,-0.9001472,2015,0.718969093
TAMBRAUW,9209,PAPUA BARAT,132.7511327,-0.8067094,2015,0.798295489
MAYBRAT,9210,PAPUA BARAT,132.3756802,-1.3222475,2015,0.758157495
MANOKWARI SELATAN,9211,PAPUA BARAT,133.9720888,-1.5941773,2015,0.74055367
PEGUNUNGAN ARFAK,9212,PAPUA BARAT,133.7338926,-1.1953918,2015,0.737169139
KOTA SORONG,9271,PAPUA BARAT,131.3378383,-0.8704765,2015,0.738393069
FAKFAK,9203,PAPUA BARAT,132.9120846,-3.0593009,2016,0.713338169
KAIMANA,9208,PAPUA BARAT,134.0225033,-3.6130278,2016,0.733551499
TELUK WONDAMA,9207,PAPUA BARAT,134.3744873,-2.822812,2016,0.751208596
TELUK BINTUNI,9206,PAPUA BARAT,133.3085111,-2.0030982,2016,0.717076636
MANOKWARI,9202,PAPUA BARAT,133.8525786,-0.9099818,2016,0.749232065
SORONG SELATAN,9204,PAPUA BARAT,132.1504833,-1.7162374,2016,0.755686057
SORONG,9201,PAPUA BARAT,131.5642816,-1.11623,2016,0.759259032
RAJA AMPAT,9205,PAPUA BARAT,130.5742796,-0.9001472,2016,0.704059627
TAMBRAUW,9209,PAPUA BARAT,132.7511327,-0.8067094,2016,0.770288197
MAYBRAT,9210,PAPUA BARAT,132.3756802,-1.3222475,2016,0.769618966
MANOKWARI SELATAN,9211,PAPUA BARAT,133.9720888,-1.5941773,2016,0.702566573
PEGUNUNGAN ARFAK,9212,PAPUA BARAT,133.7338926,-1.1953918,2016,0.698517435
KOTA SORONG,9271,PAPUA BARAT,131.3378383,-0.8704765,2016,0.73505659
FAKFAK,9203,PAPUA BARAT,132.9120846,-3.0593009,2017,0.65082707
KAIMANA,9208,PAPUA BARAT,134.0225033,-3.6130278,2017,0.66652441
TELUK WONDAMA,9207,PAPUA BARAT,134.3744873,-2.822812,2017,0.687180631
TELUK BINTUNI,9206,PAPUA BARAT,133.3085111,-2.0030982,2017,0.678114556
MANOKWARI,9202,PAPUA BARAT,133.8525786,-0.9099818,2017,0.758946715
SORONG SELATAN,9204,PAPUA BARAT,132.1504833,-1.7162374,2017,0.722320024
SORONG,9201,PAPUA BARAT,131.5642816,-1.11623,2017,0.755598618
RAJA AMPAT,9205,PAPUA BARAT,130.5742796,-0.9001472,2017,0.686312097
TAMBRAUW,9209,PAPUA BARAT,132.7511327,-0.8067094,2017,0.741192591
MAYBRAT,9210,PAPUA BARAT,132.3756802,-1.3222475,2017,0.726940588
MANOKWARI SELATAN,9211,PAPUA BARAT,133.9720888,-1.5941773,2017,0.695813691
PEGUNUNGAN ARFAK,9212,PAPUA BARAT,133.7338926,-1.1953918,2017,0.674599618
KOTA SORONG,9271,PAPUA BARAT,131.3378383,-0.8704765,2017,0.717637514
FAKFAK,9203,PAPUA BARAT,132.9120846,-3.0593009,2018,0.713901428
KAIMANA,9208,PAPUA BARAT,134.0225033,-3.6130278,2018,0.708472818
TELUK WONDAMA,9207,PAPUA BARAT,134.3744873,-2.822812,2018,0.753278736
TELUK BINTUNI,9206,PAPUA BARAT,133.3085111,-2.0030982,2018,0.725900635
MANOKWARI,9202,PAPUA BARAT,133.8525786,-0.9099818,2018,0.766115872
SORONG SELATAN,9204,PAPUA BARAT,132.1504833,-1.7162374,2018,0.749433969
SORONG,9201,PAPUA BARAT,131.5642816,-1.11623,2018,0.776117743
RAJA AMPAT,9205,PAPUA BARAT,130.5742796,-0.9001472,2018,0.709056608
TAMBRAUW,9209,PAPUA BARAT,132.7511327,-0.8067094,2018,0.793743033
MAYBRAT,9210,PAPUA BARAT,132.3756802,-1.3222475,2018,0.74498955
MANOKWARI SELATAN,9211,PAPUA BARAT,133.9720888,-1.5941773,2018,0.738755818
PEGUNUNGAN ARFAK,9212,PAPUA BARAT,133.7338926,-1.1953918,2018,0.714020298
KOTA SORONG,9271,PAPUA BARAT,131.3378383,-0.8704765,2018,0.745836572
FAKFAK,9203,PAPUA BARAT,132.9120846,-3.0593009,2019,0.703051094
KAIMANA,9208,PAPUA BARAT,134.0225033,-3.6130278,2019,0.688122827
TELUK WONDAMA,9207,PAPUA BARAT,134.3744873,-2.822812,2019,0.738654872
TELUK BINTUNI,9206,PAPUA BARAT,133.3085111,-2.0030982,2019,0.701666024
MANOKWARI,9202,PAPUA BARAT,133.8525786,-0.9099818,2019,0.788359804
SORONG SELATAN,9204,PAPUA BARAT,132.1504833,-1.7162374,2019,0.712515693
SORONG,9201,PAPUA BARAT,131.5642816,-1.11623,2019,0.74898828
RAJA AMPAT,9205,PAPUA BARAT,130.5742796,-0.9001472,2019,0.72165507
TAMBRAUW,9209,PAPUA BARAT,132.7511327,-0.8067094,2019,0.800070234
MAYBRAT,9210,PAPUA BARAT,132.3756802,-1.3222475,2019,0.707804637
MANOKWARI SELATAN,9211,PAPUA BARAT,133.9720888,-1.5941773,2019,0.708550016
PEGUNUNGAN ARFAK,9212,PAPUA BARAT,133.7338926,-1.1953918,2019,0.751430262
KOTA SORONG,9271,PAPUA BARAT,131.3378383,-0.8704765,2019,0.712536906
FAKFAK,9203,PAPUA BARAT,132.9120846,-3.0593009,2020,0.719842547
KAIMANA,9208,PAPUA BARAT,134.0225033,-3.6130278,2020,0.734871856
TELUK WONDAMA,9207,PAPUA BARAT,134.3744873,-2.822812,2020,0.744674023
TELUK BINTUNI,9206,PAPUA BARAT,133.3085111,-2.0030982,2020,0.729377609
MANOKWARI,9202,PAPUA BARAT,133.8525786,-0.9099818,2020,0.796797125
SORONG SELATAN,9204,PAPUA BARAT,132.1504833,-1.7162374,2020,0.751045494
SORONG,9201,PAPUA BARAT,131.5642816,-1.11623,2020,0.77424146
RAJA AMPAT,9205,PAPUA BARAT,130.5742796,-0.9001472,2020,0.703557857
TAMBRAUW,9209,PAPUA BARAT,132.7511327,-0.8067094,2020,0.788100569
MAYBRAT,9210,PAPUA BARAT,132.3756802,-1.3222475,2020,0.762476346
MANOKWARI SELATAN,9211,PAPUA BARAT,133.9720888,-1.5941773,2020,0.725522589
PEGUNUNGAN ARFAK,9212,PAPUA BARAT,133.7338926,-1.1953918,2020,0.728690423
KOTA SORONG,9271,PAPUA BARAT,131.3378383,-0.8704765,2020,0.740299513
FAKFAK,9203,PAPUA BARAT,132.9120846,-3.0593009,2021,0.723200532
KAIMANA,9208,PAPUA BARAT,134.0225033,-3.6130278,2021,0.732785426
TELUK WONDAMA,9207,PAPUA BARAT,134.3744873,-2.822812,2021,0.714562304
TELUK BINTUNI,9206,PAPUA BARAT,133.3085111,-2.0030982,2021,0.720016559
MANOKWARI,9202,PAPUA BARAT,133.8525786,-0.9099818,2021,0.746691862
SORONG SELATAN,9204,PAPUA BARAT,132.1504833,-1.7162374,2021,0.738692918
SORONG,9201,PAPUA BARAT,131.5642816,-1.11623,2021,0.759966354
RAJA AMPAT,9205,PAPUA BARAT,130.5742796,-0.9001472,2021,0.675166914
TAMBRAUW,9209,PAPUA BARAT,132.7511327,-0.8067094,2021,0.764752356
MAYBRAT,9210,PAPUA BARAT,132.3756802,-1.3222475,2021,0.753769784
MANOKWARI SELATAN,9211,PAPUA BARAT,133.9720888,-1.5941773,2021,0.722592779
PEGUNUNGAN ARFAK,9212,PAPUA BARAT,133.7338926,-1.1953918,2021,0.694804351
KOTA SORONG,9271,PAPUA BARAT,131.3378383,-0.8704765,2021,0.728160512
FAKFAK,9203,PAPUA BARAT,132.9120846,-3.0593009,2022,0.726464914
KAIMANA,9208,PAPUA BARAT,134.0225033,-3.6130278,2022,0.743746639
TELUK WONDAMA,9207,PAPUA BARAT,134.3744873,-2.822812,2022,0.703388309
TELUK BINTUNI,9206,PAPUA BARAT,133.3085111,-2.0030982,2022,0.709795926
MANOKWARI,9202,PAPUA BARAT,133.8525786,-0.9099818,2022,0.774688282
SORONG SELATAN,9204,PAPUA BARAT,132.1504833,-1.7162374,2022,0.734356588
SORONG,9201,PAPUA BARAT,131.5642816,-1.11623,2022,0.766184483
RAJA AMPAT,9205,PAPUA BARAT,130.5742796,-0.9001472,2022,0.706970696
TAMBRAUW,9209,PAPUA BARAT,132.7511327,-0.8067094,2022,0.787524806
MAYBRAT,9210,PAPUA BARAT,132.3756802,-1.3222475,2022,0.755278624
MANOKWARI SELATAN,9211,PAPUA BARAT,133.9720888,-1.5941773,2022,0.717997065
PEGUNUNGAN ARFAK,9212,PAPUA BARAT,133.7338926,-1.1953918,2022,0.724277901
KOTA SORONG,9271,PAPUA BARAT,131.3378383,-0.8704765,2022,0.72842966
FAKFAK,9203,PAPUA BARAT,132.9120846,-3.0593009,2023,0.689189246
KAIMANA,9208,PAPUA BARAT,134.0225033,-3.6130278,2023,0.659463992
TELUK WONDAMA,9207,PAPUA BARAT,134.3744873,-2.822812,2023,0.730227353
TELUK BINTUNI,9206,PAPUA BARAT,133.3085111,-2.0030982,2023,0.682699396
MANOKWARI,9202,PAPUA BARAT,133.8525786,-0.9099818,2023,0.798053782
SORONG SELATAN,9204,PAPUA BARAT,132.1504833,-1.7162374,2023,0.713793896
SORONG,9201,PAPUA BARAT,131.5642816,-1.11623,2023,0.737703628
RAJA AMPAT,9205,PAPUA BARAT,130.5742796,-0.9001472,2023,0.702931316
TAMBRAUW,9209,PAPUA BARAT,132.7511327,-0.8067094,2023,0.772924636
MAYBRAT,9210,PAPUA BARAT,132.3756802,-1.3222475,2023,0.705452461
MANOKWARI SELATAN,9211,PAPUA BARAT,133.9720888,-1.5941773,2023,0.709489969
PEGUNUNGAN ARFAK,9212,PAPUA BARAT,133.7338926,-1.1953918,2023,0.750773866
KOTA SORONG,9271,PAPUA BARAT,131.3378383,-0.8704765,2023,0.734363893
FAKFAK,9203,PAPUA BARAT,132.9120846,-3.0593009,2024,0.688421217
KAIMANA,9208,PAPUA BARAT,134.0225033,-3.6130278,2024,0.68649472
TELUK WONDAMA,9207,PAPUA BARAT,134.3744873,-2.822812,2024,0.711106633
TELUK BINTUNI,9206,PAPUA BARAT,133.3085111,-2.0030982,2024,0.662127497
MANOKWARI,9202,PAPUA BARAT,133.8525786,-0.9099818,2024,0.768339948
SORONG SELATAN,9204,PAPUA BARAT,132.1504833,-1.7162374,2024,0.718047752
SORONG,9201,PAPUA BARAT,131.5642816,-1.11623,2024,0.762404242
RAJA AMPAT,9205,PAPUA BARAT,130.5742796,-0.9001472,2024,0.689078239
TAMBRAUW,9209,PAPUA BARAT,132.7511327,-0.8067094,2024,0.782154591
MAYBRAT,9210,PAPUA BARAT,132.3756802,-1.3222475,2024,0.707183545
MANOKWARI SELATAN,9211,PAPUA BARAT,133.9720888,-1.5941773,2024,0.679095949
PEGUNUNGAN ARFAK,9212,PAPUA BARAT,133.7338926,-1.1953918,2024,0.709348663
KOTA SORONG,9271,PAPUA BARAT,131.3378383,-0.8704765,2024,0.733544288
KUANTAN SINGINGI,1409,RIAU,101.5034783,-0.4788216,2015,0.611257026
INDRAGIRI HULU,1402,RIAU,102.3275736,-0.5331916,2015,0.583957793
INDRAGIRI HILIR,1404,RIAU,103.1573144,-0.233309,2015,0.580009335
PELALAWAN,1405,RIAU,102.267626,0.2194242,2015,0.590913843
SIAK,1408,RIAU,101.8248955,0.8264701,2015,0.609069293
KAMPAR,1401,RIAU,101.0721148,0.3256208,2015,0.636100298
ROKAN HULU,1406,RIAU,100.4757429,0.9395404,2015,0.683268709
BENGKALIS,1403,RIAU,101.6633456,1.4060951,2015,0.615137848
ROKAN HILIR,1407,RIAU,100.745921,1.7704516,2015,0.627010294
KEPULAUAN MERANTI,1410,RIAU,102.6503463,1.0028049,2015,0.635067288
KOTA PEKANBARU,1471,RIAU,101.4644375,0.5498893,2015,0.517263395
KOTA DUMAI,1472,RIAU,101.3116536,1.7976652,2015,0.623184197
KUANTAN SINGINGI,1409,RIAU,101.5034783,-0.4788216,2016,0.700786221
INDRAGIRI HULU,1402,RIAU,102.3275736,-0.5331916,2016,0.679861843
INDRAGIRI HILIR,1404,RIAU,103.1573144,-0.233309,2016,0.645278356
PELALAWAN,1405,RIAU,102.267626,0.2194242,2016,0.691660137
SIAK,1408,RIAU,101.8248955,0.8264701,2016,0.699838546
KAMPAR,1401,RIAU,101.0721148,0.3256208,2016,0.727881807
