Kab_Kota,Kode_Kab,provinsi,X,Y,tahun,landcover
KEPULAUAN SANGIHE,7103,SULAWESI UTARA,125.5413106,3.5507022,2021,3.930255345
KEPULAUAN TALAUD,7104,SULAWESI UTARA,126.7818266,4.2260339,2021,3.206814756
MINAHASA SELATAN,7105,SULAWESI UTARA,124.5210361,1.0846186,2021,3.316775417
MINAHASA UTARA,7106,SULAWESI UTARA,125.0080145,1.5497039,2021,5.797850449
BOLAANG MONGONDOW UTARA,7108,SULAWESI UTARA,123.4734315,0.7666283,2021,3.992629306
KEP. SIAU TAGULANDANG BIARO,7109,SULAWESI UTARA,125.3970157,2.5398258,2021,5.922668084
MINAHASA TENGGARA,7107,SULAWESI UTARA,124.7217804,1.0103231,2021,3.116254221
BOLAANG MONGONDOW SELATAN,7111,SULAWESI UTARA,123.9327075,0.4441505,2021,2.685384414
BOLAANG MONGONDOW TIMUR,7110,SULAWESI UTARA,124.5103363,0.7187862,2021,3.480127276
KOTA MANADO,7171,SULAWESI UTARA,124.8485534,1.5247115,2021,9.932025669
KOTA BITUNG,7172,SULAWESI UTARA,125.161431,1.4847881,2021,4.98137191
KOTA TOMOHON,7173,SULAWESI UTARA,124.8149003,1.3243122,2021,5.533777133
KOTA KOTAMOBAGU,7174,SULAWESI UTARA,124.3136739,0.7319992,2021,10.47721675
BOLAANG MONGONDOW,7101,SULAWESI UTARA,124.0385251,0.7093382,2022,4.022395798
MINAHASA,7102,SULAWESI UTARA,124.8541664,1.2546828,2022,5.228590267
KEPULAUAN SANGIHE,7103,SULAWESI UTARA,125.5413106,3.5507022,2022,3.930255345
KEPULAUAN TALAUD,7104,SULAWESI UTARA,126.7818266,4.2260339,2022,3.206814756
MINAHASA SELATAN,7105,SULAWESI UTARA,124.5210361,1.0846186,2022,3.316775417
MINAHASA UTARA,7106,SULAWESI UTARA,125.0080145,1.5497039,2022,5.797850449
BOLAANG MONGONDOW UTARA,7108,SULAWESI UTARA,123.4734315,0.7666283,2022,3.992629306
KEP. SIAU TAGULANDANG BIARO,7109,SULAWESI UTARA,125.3970157,2.5398258,2022,5.922668084
MINAHASA TENGGARA,7107,SULAWESI UTARA,124.7217804,1.0103231,2022,3.116254221
BOLAANG MONGONDOW SELATAN,7111,SULAWESI UTARA,123.9327075,0.4441505,2022,2.685384414
BOLAANG MONGONDOW TIMUR,7110,SULAWESI UTARA,124.5103363,0.7187862,2022,3.480127276
KOTA MANADO,7171,SULAWESI UTARA,124.8485534,1.5247115,2022,9.932025669
KOTA BITUNG,7172,SULAWESI UTARA,125.161431,1.4847881,2022,4.98137191
KOTA TOMOHON,7173,SULAWESI UTARA,124.8149003,1.3243122,2022,5.533777133
KOTA KOTAMOBAGU,7174,SULAWESI UTARA,124.3136739,0.7319992,2022,10.47721675
BOLAANG MONGONDOW,7101,SULAWESI UTARA,124.0385251,0.7093382,2023,4.022395798
MINAHASA,7102,SULAWESI UTARA,124.8541664,1.2546828,2023,5.228590267
KEPULAUAN SANGIHE,7103,SULAWESI UTARA,125.5413106,3.5507022,2023,3.930255345
KEPULAUAN TALAUD,7104,SULAWESI UTARA,126.7818266,4.2260339,2023,3.206814756
MINAHASA SELATAN,7105,SULAWESI UTARA,124.5210361,1.0846186,2023,3.316775417
MINAHASA UTARA,7106,SULAWESI UTARA,125.0080145,1.5497039,2023,5.797850449
BOLAANG MONGONDOW UTARA,7108,SULAWESI UTARA,123.4734315,0.7666283,2023,3.992629306
KEP. SIAU TAGULANDANG BIARO,7109,SULAWESI UTARA,125.3970157,2.5398258,2023,5.922668084
MINAHASA TENGGARA,7107,SULAWESI UTARA,124.7217804,1.0103231,2023,3.116254221
BOLAANG MONGONDOW SELATAN,7111,SULAWESI UTARA,123.9327075,0.4441505,2023,2.685384414
BOLAANG MONGONDOW TIMUR,7110,SULAWESI UTARA,124.5103363,0.7187862,2023,3.480127276
KOTA MANADO,7171,SULAWESI UTARA,124.8485534,1.5247115,2023,9.932025669
KOTA BITUNG,7172,SULAWESI UTARA,125.161431,1.4847881,2023,4.98137191
KOTA TOMOHON,7173,SULAWESI UTARA,124.8149003,1.3243122,2023,5.533777133
KOTA KOTAMOBAGU,7174,SULAWESI UTARA,124.3136739,0.7319992,2023,10.47721675
BOLAANG MONGONDOW,7101,SULAWESI UTARA,124.0385251,0.7093382,2024,4.022395798
MINAHASA,7102,SULAWESI UTARA,124.8541664,1.2546828,2024,5.228590267
KEPULAUAN SANGIHE,7103,SULAWESI UTARA,125.5413106,3.5507022,2024,3.930255345
KEPULAUAN TALAUD,7104,SULAWESI UTARA,126.7818266,4.2260339,2024,3.206814756
MINAHASA SELATAN,7105,SULAWESI UTARA,124.5210361,1.0846186,2024,3.316775417
MINAHASA UTARA,7106,SULAWESI UTARA,125.0080145,1.5497039,2024,5.797850449
BOLAANG MONGONDOW UTARA,7108,SULAWESI UTARA,123.4734315,0.7666283,2024,3.992629306
KEP. SIAU TAGULANDANG BIARO,7109,SULAWESI UTARA,125.3970157,2.5398258,2024,5.922668084
MINAHASA TENGGARA,7107,SULAWESI UTARA,124.7217804,1.0103231,2024,3.116254221
BOLAANG MONGONDOW SELATAN,7111,SULAWESI UTARA,123.9327075,0.4441505,2024,2.685384414
BOLAANG MONGONDOW TIMUR,7110,SULAWESI UTARA,124.5103363,0.7187862,2024,3.480127276
KOTA MANADO,7171,SULAWESI UTARA,124.8485534,1.5247115,2024,9.932025669
KOTA BITUNG,7172,SULAWESI UTARA,125.161431,1.4847881,2024,4.98137191
KOTA TOMOHON,7173,SULAWESI UTARA,124.8149003,1.3243122,2024,5.533777133
KOTA KOTAMOBAGU,7174,SULAWESI UTARA,124.3136739,0.7319992,2024,10.47721675
KOTA SOLOK,1372,SUMATERA BARAT,100.6303645,-0.7823512,2015,7.852051282
KOTA BUKITTINGGI,1375,SUMATERA BARAT,100.3720419,-0.3001002,2015,11.69103966
KEPULAUAN MENTAWAI,1309,SUMATERA BARAT,99.3361904,-1.848519,2015,2.792421567
PESISIR SELATAN,1301,SUMATERA BARAT,100.8807024,-1.7382828,2015,3.612908827
SOLOK,1302,SUMATERA BARAT,100.8187208,-0.9624253,2015,3.903492687
SIJUNJUNG,1303,SUMATERA BARAT,101.0895108,-0.6840859,2015,3.157422774
TANAH DATAR,1304,SUMATERA BARAT,100.5860725,-0.4605399,2015,5.504437861
PADANG PARIAMAN,1305,SUMATERA BARAT,100.2277182,-0.5623398,2015,4.957201331
AGAM,1306,SUMATERA BARAT,100.1685123,-0.2494341,2015,5.374462315
LIMA PULUH KOTA,1307,SUMATERA BARAT,100.5659228,0.0297824,2015,4.031383244
PASAMAN,1308,SUMATERA BARAT,100.08276,0.3872922,2015,2.856291539
SOLOK SELATAN,1311,SUMATERA BARAT,101.2525789,-1.4063565,2015,2.711655509
DHARMASRAYA,1310,SUMATERA BARAT,101.5541937,-1.1309872,2015,4.942588939
PASAMAN BARAT,1312,SUMATERA BARAT,99.6781167,0.2069525,2015,4.566667709
KOTA PADANG,1371,SUMATERA BARAT,100.4353545,-0.8957179,2015,5.724458908
KOTA SAWAHLUNTO,1373,SUMATERA BARAT,100.7570312,-0.6537713,2015,5.847277123
KOTA PADANG PANJANG,1374,SUMATERA BARAT,100.4037153,-0.4711945,2015,8.699313671
KOTA PAYAKUMBUH,1376,SUMATERA BARAT,100.6309806,-0.2260721,2015,12.32030643
KOTA PARIAMAN,1377,SUMATERA BARAT,100.1372293,-0.6076555,2015,9.096875188
KOTA SOLOK,1372,SUMATERA BARAT,100.6303645,-0.7823512,2016,7.788269231
KOTA BUKITTINGGI,1375,SUMATERA BARAT,100.3720419,-0.3001002,2016,11.49485882
KEPULAUAN MENTAWAI,1309,SUMATERA BARAT,99.3361904,-1.848519,2016,2.801614283
PESISIR SELATAN,1301,SUMATERA BARAT,100.8807024,-1.7382828,2016,3.593412051
SOLOK,1302,SUMATERA BARAT,100.8187208,-0.9624253,2016,3.923586676
SIJUNJUNG,1303,SUMATERA BARAT,101.0895108,-0.6840859,2016,3.119214657
TANAH DATAR,1304,SUMATERA BARAT,100.5860725,-0.4605399,2016,5.54740631
PADANG PARIAMAN,1305,SUMATERA BARAT,100.2277182,-0.5623398,2016,4.948175038
AGAM,1306,SUMATERA BARAT,100.1685123,-0.2494341,2016,5.345288474
LIMA PULUH KOTA,1307,SUMATERA BARAT,100.5659228,0.0297824,2016,4.034452771
PASAMAN,1308,SUMATERA BARAT,100.08276,0.3872922,2016,2.861521207
SOLOK SELATAN,1311,SUMATERA BARAT,101.2525789,-1.4063565,2016,2.739433946
DHARMASRAYA,1310,SUMATERA BARAT,101.5541937,-1.1309872,2016,4.968523262
PASAMAN BARAT,1312,SUMATERA BARAT,99.6781167,0.2069525,2016,4.532462943
KOTA PADANG,1371,SUMATERA BARAT,100.4353545,-0.8957179,2016,5.728616133
KOTA SAWAHLUNTO,1373,SUMATERA BARAT,100.7570312,-0.6537713,2016,5.778478325
KOTA PADANG PANJANG,1374,SUMATERA BARAT,100.4037153,-0.4711945,2016,8.193470599
KOTA PAYAKUMBUH,1376,SUMATERA BARAT,100.6309806,-0.2260721,2016,12.32361923
KOTA PARIAMAN,1377,SUMATERA BARAT,100.1372293,-0.6076555,2016,9.296465772
KOTA SOLOK,1372,SUMATERA BARAT,100.6303645,-0.7823512,2017,7.767820513
KOTA BUKITTINGGI,1375,SUMATERA BARAT,100.3720419,-0.3001002,2017,11.47951689
KEPULAUAN MENTAWAI,1309,SUMATERA BARAT,99.3361904,-1.848519,2017,2.814353559
PESISIR SELATAN,1301,SUMATERA BARAT,100.8807024,-1.7382828,2017,3.566611644
SOLOK,1302,SUMATERA BARAT,100.8187208,-0.9624253,2017,3.931477143
SIJUNJUNG,1303,SUMATERA BARAT,101.0895108,-0.6840859,2017,3.11301933
TANAH DATAR,1304,SUMATERA BARAT,100.5860725,-0.4605399,2017,5.510564361
PADANG PARIAMAN,1305,SUMATERA BARAT,100.2277182,-0.5623398,2017,4.822137719
AGAM,1306,SUMATERA BARAT,100.1685123,-0.2494341,2017,5.28569265
LIMA PULUH KOTA,1307,SUMATERA BARAT,100.5659228,0.0297824,2017,4.058366716
PASAMAN,1308,SUMATERA BARAT,100.08276,0.3872922,2017,2.833611827
SOLOK SELATAN,1311,SUMATERA BARAT,101.2525789,-1.4063565,2017,2.720039742
DHARMASRAYA,1310,SUMATERA BARAT,101.5541937,-1.1309872,2017,5.056008996
PASAMAN BARAT,1312,SUMATERA BARAT,99.6781167,0.2069525,2017,4.425173557
KOTA PADANG,1371,SUMATERA BARAT,100.4353545,-0.8957179,2017,5.640956616
KOTA SAWAHLUNTO,1373,SUMATERA BARAT,100.7570312,-0.6537713,2017,5.633383424
KOTA PADANG PANJANG,1374,SUMATERA BARAT,100.4037153,-0.4711945,2017,8.473196068
KOTA PAYAKUMBUH,1376,SUMATERA BARAT,100.6309806,-0.2260721,2017,12.36616802
KOTA PARIAMAN,1377,SUMATERA BARAT,100.1372293,-0.6076555,2017,8.569510506
KOTA SOLOK,1372,SUMATERA BARAT,100.6303645,-0.7823512,2018,7.626794872
KOTA BUKITTINGGI,1375,SUMATERA BARAT,100.3720419,-0.3001002,2018,11.70866656
KEPULAUAN MENTAWAI,1309,SUMATERA BARAT,99.3361904,-1.848519,2018,2.825133646
PESISIR SELATAN,1301,SUMATERA BARAT,100.8807024,-1.7382828,2018,3.501296423
SOLOK,1302,SUMATERA BARAT,100.8187208,-0.9624253,2018,3.824817229
SIJUNJUNG,1303,SUMATERA BARAT,101.0895108,-0.6840859,2018,3.097656086
TANAH DATAR,1304,SUMATERA BARAT,100.5860725,-0.4605399,2018,5.355002222
PADANG PARIAMAN,1305,SUMATERA BARAT,100.2277182,-0.5623398,2018,4.803003587
AGAM,1306,SUMATERA BARAT,100.1685123,-0.2494341,2018,5.191550919
LIMA PULUH KOTA,1307,SUMATERA BARAT,100.5659228,0.0297824,2018,4.087269961
PASAMAN,1308,SUMATERA BARAT,100.08276,0.3872922,2018,2.838276259
SOLOK SELATAN,1311,SUMATERA BARAT,101.2525789,-1.4063565,2018,2.732844792
DHARMASRAYA,1310,SUMATERA BARAT,101.5541937,-1.1309872,2018,5.150845887
PASAMAN BARAT,1312,SUMATERA BARAT,99.6781167,0.2069525,2018,4.339818
KOTA PADANG,1371,SUMATERA BARAT,100.4353545,-0.8957179,2018,5.597919116
KOTA SAWAHLUNTO,1373,SUMATERA BARAT,100.7570312,-0.6537713,2018,5.420012414
KOTA PADANG PANJANG,1374,SUMATERA BARAT,100.4037153,-0.4711945,2018,9.161751067
KOTA PAYAKUMBUH,1376,SUMATERA BARAT,100.6309806,-0.2260721,2018,12.3522439
KOTA PARIAMAN,1377,SUMATERA BARAT,100.1372293,-0.6076555,2018,9.052080197
KOTA SOLOK,1372,SUMATERA BARAT,100.6303645,-0.7823512,2019,7.620641026
KOTA BUKITTINGGI,1375,SUMATERA BARAT,100.3720419,-0.3001002,2019,11.41521136
KEPULAUAN MENTAWAI,1309,SUMATERA BARAT,99.3361904,-1.848519,2019,2.831720394
PESISIR SELATAN,1301,SUMATERA BARAT,100.8807024,-1.7382828,2019,3.547893615
SOLOK,1302,SUMATERA BARAT,100.8187208,-0.9624253,2019,3.825905694
SIJUNJUNG,1303,SUMATERA BARAT,101.0895108,-0.6840859,2019,3.087666613
TANAH DATAR,1304,SUMATERA BARAT,100.5860725,-0.4605399,2019,5.279825211
PADANG PARIAMAN,1305,SUMATERA BARAT,100.2277182,-0.5623398,2019,4.851808279
AGAM,1306,SUMATERA BARAT,100.1685123,-0.2494341,2019,5.178663877
LIMA PULUH KOTA,1307,SUMATERA BARAT,100.5659228,0.0297824,2019,4.131286435
PASAMAN,1308,SUMATERA BARAT,100.08276,0.3872922,2019,2.845569878
SOLOK SELATAN,1311,SUMATERA BARAT,101.2525789,-1.4063565,2019,2.732570784
DHARMASRAYA,1310,SUMATERA BARAT,101.5541937,-1.1309872,2019,5.264104564
PASAMAN BARAT,1312,SUMATERA BARAT,99.6781167,0.2069525,2019,4.245580295
KOTA PADANG,1371,SUMATERA BARAT,100.4353545,-0.8957179,2019,5.637787584
KOTA SAWAHLUNTO,1373,SUMATERA BARAT,100.7570312,-0.6537713,2019,5.18738362
KOTA PADANG PANJANG,1374,SUMATERA BARAT,100.4037153,-0.4711945,2019,9.188276758
KOTA PAYAKUMBUH,1376,SUMATERA BARAT,100.6309806,-0.2260721,2019,12.51286298
KOTA PARIAMAN,1377,SUMATERA BARAT,100.1372293,-0.6076555,2019,9.131434764
KOTA SOLOK,1372,SUMATERA BARAT,100.6303645,-0.7823512,2020,7.566987179
KOTA BUKITTINGGI,1375,SUMATERA BARAT,100.3720419,-0.3001002,2020,11.22621185
KEPULAUAN MENTAWAI,1309,SUMATERA BARAT,99.3361904,-1.848519,2020,2.844320563
PESISIR SELATAN,1301,SUMATERA BARAT,100.8807024,-1.7382828,2020,3.528784937
SOLOK,1302,SUMATERA BARAT,100.8187208,-0.9624253,2020,3.825660879
SIJUNJUNG,1303,SUMATERA BARAT,101.0895108,-0.6840859,2020,3.159496349
TANAH DATAR,1304,SUMATERA BARAT,100.5860725,-0.4605399,2020,5.224088283
PADANG PARIAMAN,1305,SUMATERA BARAT,100.2277182,-0.5623398,2020,4.935901234
AGAM,1306,SUMATERA BARAT,100.1685123,-0.2494341,2020,5.283897899
LIMA PULUH KOTA,1307,SUMATERA BARAT,100.5659228,0.0297824,2020,4.102553134
PASAMAN,1308,SUMATERA BARAT,100.08276,0.3872922,2020,2.86054615
SOLOK SELATAN,1311,SUMATERA BARAT,101.2525789,-1.4063565,2020,2.766290031
DHARMASRAYA,1310,SUMATERA BARAT,101.5541937,-1.1309872,2020,5.458515154
PASAMAN BARAT,1312,SUMATERA BARAT,99.6781167,0.2069525,2020,4.350415911
KOTA PADANG,1371,SUMATERA BARAT,100.4353545,-0.8957179,2020,5.684601798
KOTA SAWAHLUNTO,1373,SUMATERA BARAT,100.7570312,-0.6537713,2020,5.169595897
KOTA PADANG PANJANG,1374,SUMATERA BARAT,100.4037153,-0.4711945,2020,8.960304211
KOTA PAYAKUMBUH,1376,SUMATERA BARAT,100.6309806,-0.2260721,2020,12.48361716
KOTA PARIAMAN,1377,SUMATERA BARAT,100.1372293,-0.6076555,2020,9.125534349
KOTA SOLOK,1372,SUMATERA BARAT,100.6303645,-0.7823512,2021,7.566987179
KOTA BUKITTINGGI,1375,SUMATERA BARAT,100.3720419,-0.3001002,2021,11.22621185
KEPULAUAN MENTAWAI,1309,SUMATERA BARAT,99.3361904,-1.848519,2021,2.844320563
PESISIR SELATAN,1301,SUMATERA BARAT,100.8807024,-1.7382828,2021,3.528784937
SOLOK,1302,SUMATERA BARAT,100.8187208,-0.9624253,2021,3.825660879
SIJUNJUNG,1303,SUMATERA BARAT,101.0895108,-0.6840859,2021,3.159496349
TANAH DATAR,1304,SUMATERA BARAT,100.5860725,-0.4605399,2021,5.224088283
PADANG PARIAMAN,1305,SUMATERA BARAT,100.2277182,-0.5623398,2021,4.935901234
AGAM,1306,SUMATERA BARAT,100.1685123,-0.2494341,2021,5.283897899
LIMA PULUH KOTA,1307,SUMATERA BARAT,100.5659228,0.0297824,2021,4.102553134
PASAMAN,1308,SUMATERA BARAT,100.08276,0.3872922,2021,2.86054615
SOLOK SELATAN,1311,SUMATERA BARAT,101.2525789,-1.4063565,2021,2.766290031
DHARMASRAYA,1310,SUMATERA BARAT,101.5541937,-1.1309872,2021,5.458515154
PASAMAN BARAT,1312,SUMATERA BARAT,99.6781167,0.2069525,2021,4.350415911
KOTA PADANG,1371,SUMATERA BARAT,100.4353545,-0.8957179,2021,5.684601798
KOTA SAWAHLUNTO,1373,SUMATERA BARAT,100.7570312,-0.6537713,2021,5.169595897
KOTA PADANG PANJANG,1374,SUMATERA BARAT,100.4037153,-0.4711945,2021,8.960304211
KOTA PAYAKUMBUH,1376,SUMATERA BARAT,100.6309806,-0.2260721,2021,12.48361716
KOTA PARIAMAN,1377,SUMATERA BARAT,100.1372293,-0.6076555,2021,9.125534349
KOTA SOLOK,1372,SUMATERA BARAT,100.6303645,-0.7823512,2022,7.566987179
KOTA BUKITTINGGI,1375,SUMATERA BARAT,100.3720419,-0.3001002,2022,11.22621185
KEPULAUAN MENTAWAI,1309,SUMATERA BARAT,99.3361904,-1.848519,2022,2.844320563
PESISIR SELATAN,1301,SUMATERA BARAT,100.8807024,-1.7382828,2022,3.528784937
SOLOK,1302,SUMATERA BARAT,100.8187208,-0.9624253,2022,3.825660879
SIJUNJUNG,1303,SUMATERA BARAT,101.0895108,-0.6840859,2022,3.159496349
TANAH DATAR,1304,SUMATERA BARAT,100.5860725,-0.4605399,2022,5.224088283
PADANG PARIAMAN,1305,SUMATERA BARAT,100.2277182,-0.5623398,2022,4.935901234
AGAM,1306,SUMATERA BARAT,100.1685123,-0.2494341,2022,5.283897899
LIMA PULUH KOTA,1307,SUMATERA BARAT,100.5659228,0.0297824,2022,4.102553134
PASAMAN,1308,SUMATERA BARAT,100.08276,0.3872922,2022,2.86054615
SOLOK SELATAN,1311,SUMATERA BARAT,101.2525789,-1.4063565,2022,2.766290031
DHARMASRAYA,1310,SUMATERA BARAT,101.5541937,-1.1309872,2022,5.458515154
PASAMAN BARAT,1312,SUMATERA BARAT,99.6781167,0.2069525,2022,4.350415911
KOTA PADANG,1371,SUMATERA BARAT,100.4353545,-0.8957179,2022,5.684601798
KOTA SAWAHLUNTO,1373,SUMATERA BARAT,100.7570312,-0.6537713,2022,5.169595897
KOTA PADANG PANJANG,1374,SUMATERA BARAT,100.4037153,-0.4711945,2022,8.960304211
KOTA PAYAKUMBUH,1376,SUMATERA BARAT,100.6309806,-0.2260721,2022,12.48361716
KOTA PARIAMAN,1377,SUMATERA BARAT,100.1372293,-0.6076555,2022,9.125534349
KOTA SOLOK,1372,SUMATERA BARAT,100.6303645,-0.7823512,2023,7.566987179
KOTA BUKITTINGGI,1375,SUMATERA BARAT,100.3720419,-0.3001002,2023,11.22621185
KEPULAUAN MENTAWAI,1309,SUMATERA BARAT,99.3361904,-1.848519,2023,2.844320563
PESISIR SELATAN,1301,SUMATERA BARAT,100.8807024,-1.7382828,2023,3.528784937
SOLOK,1302,SUMATERA BARAT,100.8187208,-0.9624253,2023,3.825660879
SIJUNJUNG,1303,SUMATERA BARAT,101.0895108,-0.6840859,2023,3.159496349
TANAH DATAR,1304,SUMATERA BARAT,100.5860725,-0.4605399,2023,5.224088283
PADANG PARIAMAN,1305,SUMATERA BARAT,100.2277182,-0.5623398,2023,4.935901234
AGAM,1306,SUMATERA BARAT,100.1685123,-0.2494341,2023,5.283897899
LIMA PULUH KOTA,1307,SUMATERA BARAT,100.5659228,0.0297824,2023,4.102553134
PASAMAN,1308,SUMATERA BARAT,100.08276,0.3872922,2023,2.86054615
SOLOK SELATAN,1311,SUMATERA BARAT,101.2525789,-1.4063565,2023,2.766290031
DHARMASRAYA,1310,SUMATERA BARAT,101.5541937,-1.1309872,2023,5.458515154
PASAMAN BARAT,1312,SUMATERA BARAT,99.6781167,0.2069525,2023,4.350415911
KOTA PADANG,1371,SUMATERA BARAT,100.4353545,-0.8957179,2023,5.684601798
KOTA SAWAHLUNTO,1373,SUMATERA BARAT,100.7570312,-0.6537713,2023,5.169595897
KOTA PADANG PANJANG,1374,SUMATERA BARAT,100.4037153,-0.4711945,2023,8.960304211
KOTA PAYAKUMBUH,1376,SUMATERA BARAT,100.6309806,-0.2260721,2023,12.48361716
KOTA PARIAMAN,1377,SUMATERA BARAT,100.1372293,-0.6076555,2023,9.125534349
KOTA SOLOK,1372,SUMATERA BARAT,100.6303645,-0.7823512,2024,7.566987179
KOTA BUKITTINGGI,1375,SUMATERA BARAT,100.3720419,-0.3001002,2024,11.22621185
KEPULAUAN MENTAWAI,1309,SUMATERA BARAT,99.3361904,-1.848519,2024,2.844320563
PESISIR SELATAN,1301,SUMATERA BARAT,100.8807024,-1.7382828,2024,3.528784937
SOLOK,1302,SUMATERA BARAT,100.8187208,-0.9624253,2024,3.825660879
SIJUNJUNG,1303,SUMATERA BARAT,101.0895108,-0.6840859,2024,3.159496349
TANAH DATAR,1304,SUMATERA BARAT,100.5860725,-0.4605399,2024,5.224088283
PADANG PARIAMAN,1305,SUMATERA BARAT,100.2277182,-0.5623398,2024,4.935901234
AGAM,1306,SUMATERA BARAT,100.1685123,-0.2494341,2024,5.283897899
LIMA PULUH KOTA,1307,SUMATERA BARAT,100.5659228,0.0297824,2024,4.102553134
PASAMAN,1308,SUMATERA BARAT,100.08276,0.3872922,2024,2.86054615
SOLOK SELATAN,1311,SUMATERA BARAT,101.2525789,-1.4063565,2024,2.766290031
DHARMASRAYA,1310,SUMATERA BARAT,101.5541937,-1.1309872,2024,5.458515154
PASAMAN BARAT,1312,SUMATERA BARAT,99.6781167,0.2069525,2024,4.350415911
KOTA PADANG,1371,SUMATERA BARAT,100.4353545,-0.8957179,2024,5.684601798
KOTA SAWAHLUNTO,1373,SUMATERA BARAT,100.7570312,-0.6537713,2024,5.169595897
KOTA PADANG PANJANG,1374,SUMATERA BARAT,100.4037153,-0.4711945,2024,8.960304211
KOTA PAYAKUMBUH,1376,SUMATERA BARAT,100.6309806,-0.2260721,2024,12.48361716
KOTA PARIAMAN,1377,SUMATERA BARAT,100.1372293,-0.6076555,2024,9.125534349
OGAN KOMERING ULU,1601,SUMATERA SELATAN,104.0938295,-4.1006701,2015,6.345789791
OGAN KOMERING ILIR,1602,SUMATERA SELATAN,105.3906813,-3.3431734,2015,6.982360885
MUARA ENIM,1603,SUMATERA SELATAN,104.0015652,-3.6358342,2015,6.893781244
LAHAT,1604,SUMATERA SELATAN,103.3853243,-3.8305572,2015,5.620546119
MUSI RAWAS,1605,SUMATERA SELATAN,103.1452212,-3.1667311,2015,6.391327466
MUSI BANYUASIN,1606,SUMATERA SELATAN,103.8295761,-2.443964,2015,5.881414206
BANYUASIN,1607,SUMATERA SELATAN,104.666315,-2.4905403,2015,8.779209834
OGAN KOMERING ULU SELATAN,1609,SUMATERA SELATAN,103.9152406,-4.5902472,2015,6.07363214
OGAN KOMERING ULU TIMUR,1608,SUMATERA SELATAN,104.5679225,-4.0688726,2015,9.765733413
OGAN ILIR,1610,SUMATERA SELATAN,104.6009031,-3.409978,2015,9.824119644
EMPAT LAWANG,1611,SUMATERA SELATAN,102.9535959,-3.7519436,2015,5.684155576
PENUKAL ABAB LEMATANG ILIR,1612,SUMATERA SELATAN,103.9832917,-3.2129343,2015,7.769886193
MUSI RAWAS UTARA,1613,SUMATERA SELATAN,102.7358396,-2.7443987,2015,3.969860713
KOTA PALEMBANG,1671,SUMATERA SELATAN,104.7315427,-2.9732835,2015,11.53044582
KOTA PRABUMULIH,1674,SUMATERA SELATAN,104.2293879,-3.4528351,2015,8.087843265
KOTA PAGAR ALAM,1672,SUMATERA SELATAN,103.2626737,-4.1091117,2015,4.09110826
KOTA LUBUKLINGGAU,1673,SUMATERA SELATAN,102.8793581,-3.2635241,2015,6.722334111
OGAN KOMERING ULU,1601,SUMATERA SELATAN,104.0938295,-4.1006701,2016,6.316901033
OGAN KOMERING ILIR,1602,SUMATERA SELATAN,105.3906813,-3.3431734,2016,7.22467001
MUARA ENIM,1603,SUMATERA SELATAN,104.0015652,-3.6358342,2016,6.833558133
LAHAT,1604,SUMATERA SELATAN,103.3853243,-3.8305572,2016,5.512341666
MUSI RAWAS,1605,SUMATERA SELATAN,103.1452212,-3.1667311,2016,6.403112192
MUSI BANYUASIN,1606,SUMATERA SELATAN,103.8295761,-2.443964,2016,5.854739065
BANYUASIN,1607,SUMATERA SELATAN,104.666315,-2.4905403,2016,8.841641444
OGAN KOMERING ULU SELATAN,1609,SUMATERA SELATAN,103.9152406,-4.5902472,2016,6.049756704
OGAN KOMERING ULU TIMUR,1608,SUMATERA SELATAN,104.5679225,-4.0688726,2016,9.77832518
OGAN ILIR,1610,SUMATERA SELATAN,104.6009031,-3.409978,2016,9.86095537
EMPAT LAWANG,1611,SUMATERA SELATAN,102.9535959,-3.7519436,2016,5.613237188
PENUKAL ABAB LEMATANG ILIR,1612,SUMATERA SELATAN,103.9832917,-3.2129343,2016,7.748013499
MUSI RAWAS UTARA,1613,SUMATERA SELATAN,102.7358396,-2.7443987,2016,3.983469917
KOTA PALEMBANG,1671,SUMATERA SELATAN,104.7315427,-2.9732835,2016,11.59693319
KOTA PRABUMULIH,1674,SUMATERA SELATAN,104.2293879,-3.4528351,2016,8.055629924
KOTA PAGAR ALAM,1672,SUMATERA SELATAN,103.2626737,-4.1091117,2016,4.015671568
KOTA LUBUKLINGGAU,1673,SUMATERA SELATAN,102.8793581,-3.2635241,2016,6.641594234
OGAN KOMERING ULU,1601,SUMATERA SELATAN,104.0938295,-4.1006701,2017,6.272300177
OGAN KOMERING ILIR,1602,SUMATERA SELATAN,105.3906813,-3.3431734,2017,7.350837136
MUARA ENIM,1603,SUMATERA SELATAN,104.0015652,-3.6358342,2017,6.544953811
LAHAT,1604,SUMATERA SELATAN,103.3853243,-3.8305572,2017,5.236305251
MUSI RAWAS,1605,SUMATERA SELATAN,103.1452212,-3.1667311,2017,6.274853837
MUSI BANYUASIN,1606,SUMATERA SELATAN,103.8295761,-2.443964,2017,5.729422021
BANYUASIN,1607,SUMATERA SELATAN,104.666315,-2.4905403,2017,8.833727789
OGAN KOMERING ULU SELATAN,1609,SUMATERA SELATAN,103.9152406,-4.5902472,2017,5.940990418
OGAN KOMERING ULU TIMUR,1608,SUMATERA SELATAN,104.5679225,-4.0688726,2017,9.722791177
OGAN ILIR,1610,SUMATERA SELATAN,104.6009031,-3.409978,2017,9.744489159
EMPAT LAWANG,1611,SUMATERA SELATAN,102.9535959,-3.7519436,2017,5.37627337
